Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Tim Hortons,43.7258843951488,-79.482403948914,Coffee Shop
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Metro,43.72781673145867,-79.48168516159058,Supermarket
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Swiss Chalet Rotisserie & Grill,43.72708966865866,-79.48082763099379,Restaurant
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Best Turkish Kebab,43.727140913391274,-79.48242745157282,Turkish Restaurant
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Pho Mi Nha Trang,43.722709,-79.498058,Vietnamese Restaurant
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Pet Valu,43.728303542117345,-79.47999825640113,Pet Store
Downsview-Roding-CFB,43.7289199827164,-79.49136352531299,Pho Hoa Binh,43.7262294677569,-79.48055300452504,Vietnamese Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Three Speed,43.6592927979752,-79.43802453551683,Bar
Dufferin Grove,43.6551399230715,-79.437309265113,Tavoos Restaurant,43.65250122477732,-79.43305406736384,Middle Eastern Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
Dufferin Grove,43.6551399230715,-79.437309265113,Pho Linh,43.65228962903497,-79.43406146756601,Vietnamese Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Dufferin Grove Park,43.656052054931095,-79.43191467340286,Park
Dufferin Grove,43.6551399230715,-79.437309265113,Brockton Haunt,43.65232065101618,-79.4339655300662,Coffee Shop
Dufferin Grove,43.6551399230715,-79.437309265113,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
Dufferin Grove,43.6551399230715,-79.437309265113,Baddies,43.658689804117024,-79.44279312941786,Café
Dufferin Grove,43.6551399230715,-79.437309265113,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
Dufferin Grove,43.6551399230715,-79.437309265113,Sugo,43.65841172348161,-79.44244308305974,Italian Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
Dufferin Grove,43.6551399230715,-79.437309265113,Drake Commissary,43.65374742875192,-79.44512264709142,Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Brock Sandwich,43.65884589365906,-79.44052108283755,Sandwich Place
Dufferin Grove,43.6551399230715,-79.437309265113,Wallflower,43.649875,-79.437163,Gastropub
Dufferin Grove,43.6551399230715,-79.437309265113,Arabesque,43.652826,-79.43093,Café
Dufferin Grove,43.6551399230715,-79.437309265113,Seoul Shakers,43.658337546306115,-79.44184899330139,Asian Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
Dufferin Grove,43.6551399230715,-79.437309265113,Black Dice Cafe,43.64987578898587,-79.4344127340276,Bar
Dufferin Grove,43.6551399230715,-79.437309265113,Safehouse Coffee,43.649796,-79.43541,Café
Dufferin Grove,43.6551399230715,-79.437309265113,Propeller Coffee Co.,43.65947936946201,-79.44508550239375,Café
Dufferin Grove,43.6551399230715,-79.437309265113,Easy Tiger,43.64961926577923,-79.43022426256454,Boutique
Dufferin Grove,43.6551399230715,-79.437309265113,Giulietta,43.653481,-79.42769,Italian Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Bar Neon,43.659091096899985,-79.43924225757398,Cocktail Bar
Dufferin Grove,43.6551399230715,-79.437309265113,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Antler,43.64965241606716,-79.43054140300441,Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Henderson Brewing,43.65380713459014,-79.44557760487336,Brewery
Dufferin Grove,43.6551399230715,-79.437309265113,Swan Dive,43.649883102619604,-79.43609325271542,Bar
Dufferin Grove,43.6551399230715,-79.437309265113,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
Dufferin Grove,43.6551399230715,-79.437309265113,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
Dufferin Grove,43.6551399230715,-79.437309265113,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Ted Reeve Arena,43.68452712511952,-79.29942632833531,Skating Rink
East End-Danforth,43.684150695871494,-79.2991104125129,Beach Hill Smokehouse,43.684105,-79.30041,BBQ Joint
East End-Danforth,43.684150695871494,-79.2991104125129,Duckworth's Fish and Chips,43.68862851126605,-79.29995229254888,Fish & Chips Shop
East End-Danforth,43.684150695871494,-79.2991104125129,Press Books Coffee Vinyl,43.687672,-79.304457,Coffee Shop
East End-Danforth,43.684150695871494,-79.2991104125129,Cool Runnings,43.68349688997171,-79.30001696869618,Caribbean Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Hollandaise Diner,43.68652710817421,-79.3088972568512,Breakfast Spot
East End-Danforth,43.684150695871494,-79.2991104125129,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
East End-Danforth,43.684150695871494,-79.2991104125129,Beaches Bake Shop,43.68036312619922,-79.28969173416124,Bakery
East End-Danforth,43.684150695871494,-79.2991104125129,The Beech Tree,43.680493,-79.288846,Gastropub
East End-Danforth,43.684150695871494,-79.2991104125129,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
East End-Danforth,43.684150695871494,-79.2991104125129,Grinder,43.68307273557906,-79.2998748093593,Coffee Shop
East End-Danforth,43.684150695871494,-79.2991104125129,Budapest Restaurant,43.680946,-79.31011,Hungarian Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,St. Clair Ice Cream,43.6895549178628,-79.2950373031766,Ice Cream Shop
East End-Danforth,43.684150695871494,-79.2991104125129,Relish Bar & Grill,43.686280136535885,-79.31097995826282,Bar
East End-Danforth,43.684150695871494,-79.2991104125129,LA Fitness,43.69035951555018,-79.29133908116464,Gym / Fitness Center
East End-Danforth,43.684150695871494,-79.2991104125129,Sultan Shawarma & Falafel,43.68822334940596,-79.30170939352254,Middle Eastern Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Basil Thai Kitchen,43.68456259154853,-79.30736206544368,Thai Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Danforth GO Station,43.686458009778526,-79.30020416675752,Train Station
East End-Danforth,43.684150695871494,-79.2991104125129,Subway,43.68817795389521,-79.30025317075166,Sandwich Place
East End-Danforth,43.684150695871494,-79.2991104125129,Shoppers Drug Mart,43.687934,-79.303381,Pharmacy
East End-Danforth,43.684150695871494,-79.2991104125129,Happy Sushi,43.68600806000232,-79.31127520072712,Sushi Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Grillies,43.68854966451388,-79.30002466772105,Mexican Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Starbucks,43.688502,-79.288239,Coffee Shop
East End-Danforth,43.684150695871494,-79.2991104125129,Double Sushi,43.68947461214495,-79.29582755305405,Sushi Restaurant
East End-Danforth,43.684150695871494,-79.2991104125129,Popeyes Louisiana Kitchen,43.68903107023152,-79.29789573876326,Fried Chicken Joint
East End-Danforth,43.684150695871494,-79.2991104125129,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
East End-Danforth,43.684150695871494,-79.2991104125129,Dollarama,43.689672,-79.290646,Discount Store
East End-Danforth,43.684150695871494,-79.2991104125129,Petro-Canada,43.686556,-79.308184,Gas Station
East End-Danforth,43.684150695871494,-79.2991104125129,Sobeys,43.687678593283266,-79.30392785717719,Grocery Store
East End-Danforth,43.684150695871494,-79.2991104125129,Staples,43.689659843580785,-79.28945124149323,Paper / Office Supplies Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,James Gardens Park,43.67125628404495,-79.51333759139837,Garden
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Cobs Bread,43.664940367690775,-79.5204847956449,Bakery
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Shoppers Drug Mart,43.661721,-79.518881,Pharmacy
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Edgehill House,43.670761782876156,-79.51687894119398,Park
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,LCBO,43.66129764810834,-79.51815020642661,Liquor Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,TTC Stop #6972,43.666139,-79.519814,Bus Stop
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Loblaws,43.661721,-79.518881,Grocery Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Humbertown Convenience,43.66492858170565,-79.52048054521903,Convenience Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Humbertown Shopping Centre,43.66179660557881,-79.51686144733992,Shopping Mall
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Humber Valley Rink,43.66482600084906,-79.5248725529118,Skating Rink
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Humber Valley Park,43.66482484362267,-79.52499882000663,Park
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,WIND Mobile,43.67371,-79.51291,Electronics Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Lambton Woods Park,43.667225042671646,-79.51200337283993,Park
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,TTC Bus 73 Royal York,43.6772463547691,-79.51962956928409,Bus Line
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Daisaky,43.66237993188327,-79.51967349081686,Japanese Restaurant
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Baskin Robbins,43.661654485684906,-79.51919035279421,Ice Cream Shop
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Black's Photography,43.661490294225544,-79.51931662775152,Camera Store
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Alex Farm Produce,43.66152815366217,-79.51889937070585,Restaurant
Edenbridge-Humber Valley,43.6699104309715,-79.521263122513,Humbertown Village Spa,43.661428039626685,-79.5192891766887,Spa
Eglinton East,43.739622,-79.23229040000002,Anjappar Authentic Chettinadu Restaurant,43.741592093369114,-79.22679861121233,Indian Restaurant
Eglinton East,43.739622,-79.23229040000002,Dairy Queen Restaurant,43.73950592131142,-79.23689366388604,Fast Food Restaurant
Eglinton East,43.739622,-79.23229040000002,Tim Hortons,43.7389916331723,-79.2389613389968,Coffee Shop
Eglinton East,43.739622,-79.23229040000002,DQ Grill & Chill Restaurant,43.7395802,-79.2369911,Fast Food Restaurant
Eglinton East,43.739622,-79.23229040000002,Subway® Restaurants,43.738283828941434,-79.236792129192,Sandwich Place
Eglinton East,43.739622,-79.23229040000002,Swiss Chalet Rotisserie & Grill,43.740377593835426,-79.23265630651542,Restaurant
Eglinton East,43.739622,-79.23229040000002,Walmart,43.7424997701529,-79.22347479072856,Big Box Store
Eglinton East,43.739622,-79.23229040000002,Subway,43.742173559826774,-79.22419309616089,Sandwich Place
Eglinton East,43.739622,-79.23229040000002,Eglinton GO Station,43.739701465456726,-79.23228116650037,Train Station
Eglinton East,43.739622,-79.23229040000002,McDonald's,43.742234,-79.22377,Fast Food Restaurant
Eglinton East,43.739622,-79.23229040000002,Mac's Convenience Store,43.738614536387075,-79.23857574098429,Convenience Store
Eglinton East,43.739622,-79.23229040000002,Comfort Inn,43.733798590833295,-79.2229269837515,Hotel
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Tim Hortons,43.723220966539614,-79.55927208065987,Coffee Shop
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Tim Hortons,43.723211274549755,-79.55931901931763,Coffee Shop
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Subway® Restaurants,43.71613796884351,-79.55477748471475,Sandwich Place
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Humber Valley Golf Course,43.72680821318753,-79.54612139208658,Golf Course
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Fresh Value,43.71615255818021,-79.55456561925416,Grocery Store
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Stitches,43.723505,-79.559948,Clothing Store
Elms-Old Rexdale,43.724288940716285,-79.549560546813,Mac's,43.72352529422309,-79.56000030040741,Convenience Store
Elms-Old Rexdale,43.724288940716285,-79.549560546813,EB Games,43.71600267932909,-79.55438135656405,Video Game Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,United Bakers Dairy Restaurant,43.7200428099426,-79.43109456040295,Breakfast Spot
Englemount-Lawrence,43.7219200134716,-79.438117980913,Gryfe's Bagel Bakery,43.72706236914395,-79.43158677774109,Bagel Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,Starbucks,43.725278,-79.449666,Coffee Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,What-a-bagel,43.729148289015136,-79.43195576972572,Bagel Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,Dr Laffa On The Go,43.71812671714667,-79.42941895940547,Middle Eastern Restaurant
Englemount-Lawrence,43.7219200134716,-79.438117980913,Winners,43.7193869,-79.4307956,Clothing Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,Grodzinski Bakery,43.72773841150353,-79.43159266924582,Bakery
Englemount-Lawrence,43.7219200134716,-79.438117980913,Tim Hortons,43.7251353,-79.4492059,Coffee Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,Starbucks,43.71571314953408,-79.44371729268211,Coffee Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,PetSmart,43.7165437,-79.4459263,Pet Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,TD Canada Trust,43.71959476063143,-79.43279877315945,Bank
Englemount-Lawrence,43.7219200134716,-79.438117980913,Rainbow Sushi,43.71809599324529,-79.42956472273946,Sushi Restaurant
Englemount-Lawrence,43.7219200134716,-79.438117980913,Metro,43.719533695112695,-79.43075916741897,Supermarket
Englemount-Lawrence,43.7219200134716,-79.438117980913,Tim Hortons,43.716686483868756,-79.44718510902453,Coffee Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,La Mexicana,43.725734406620205,-79.43112503100639,Mexican Restaurant
Englemount-Lawrence,43.7219200134716,-79.438117980913,Shoppers Drug Mart,43.720349,-79.430194,Pharmacy
Englemount-Lawrence,43.7219200134716,-79.438117980913,Subway,43.72042774444331,-79.42955633385043,Sandwich Place
Englemount-Lawrence,43.7219200134716,-79.438117980913,Pizza Hut,43.72697448730469,-79.43163299560547,Pizza Place
Englemount-Lawrence,43.7219200134716,-79.438117980913,Tim Hortons,43.719793,-79.430534,Coffee Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,KFC,43.7166879718327,-79.44751492703985,Fast Food Restaurant
Englemount-Lawrence,43.7219200134716,-79.438117980913,Tov-Li,43.72920503909014,-79.43202160765792,Pizza Place
Englemount-Lawrence,43.7219200134716,-79.438117980913,OshKosh,43.72004848747474,-79.43222241795046,Kids Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,The Park,43.72729817149752,-79.43758964719355,Park
Englemount-Lawrence,43.7219200134716,-79.438117980913,Fortinos,43.716656,-79.447257,Grocery Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,Summit Karate,43.719883065798534,-79.4303308190945,Martial Arts Dojo
Englemount-Lawrence,43.7219200134716,-79.438117980913,Walking on a cloud,43.715531201814954,-79.43699232693403,Shoe Store
Englemount-Lawrence,43.7219200134716,-79.438117980913,Chicken Nest Restaurant,43.71850220727577,-79.42970936962003,Diner
Englemount-Lawrence,43.7219200134716,-79.438117980913,Bubby's New York Bagels,43.718647,-79.42939,Bagel Shop
Englemount-Lawrence,43.7219200134716,-79.438117980913,McDonald's,43.717134,-79.44736,Fast Food Restaurant
Englemount-Lawrence,43.7219200134716,-79.438117980913,TTC Platform Yorkdale,43.72508436920864,-79.44763384127717,Platform
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Mrakovic,43.6666409672453,-79.57885007730162,Eastern European Restaurant
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Pizza Pizza,43.66039164809369,-79.58268581863337,Pizza Place
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Tim Hortons,43.660424613125734,-79.58303405910556,Coffee Shop
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Eringate park,43.661667557759834,-79.5810934977758,Park
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Golden Wok Chinese Restaurant,43.66049068196177,-79.58231896162033,Chinese Restaurant
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Mac's,43.66168367934383,-79.58272845575146,Convenience Store
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Wild Goose Bar & Grill,43.664239229330846,-79.58838093600613,Pub
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Baka Communications,43.65685115355577,-79.56729393732259,Electronics Store
Eringate-Centennial-West Deane,43.661911010771504,-79.577377319313,Centennial Park Arena,43.65594942860723,-79.58556833825011,Hockey Arena
Etobicoke West Mall,43.6444511413715,-79.56771850581299,Tim Hortons,43.6447049,-79.5676593,Coffee Shop
Etobicoke West Mall,43.6444511413715,-79.56771850581299,Farmer's Market Etobicoke,43.64306101960027,-79.56619097935341,Farmers Market
Etobicoke West Mall,43.6444511413715,-79.56771850581299,Loblaws,43.643848,-79.560113,Grocery Store
Etobicoke West Mall,43.6444511413715,-79.56771850581299,State & Main Kitchen & Bar,43.645750197244666,-79.56023054509336,American Restaurant
